feature_A,feature_B,feature_C,feature_D,feature_E,feature_F,feature_G,feature_H,feature_I,feature_J,feature_K,feature_L,feature_M,feature_M,feature_O,feature_P,feature_Q,feature_R,feature_S,feature_T,feature_U,feature_V
2023-09-13T13:00:00,31.9,35.5,21.9,55.53,0.1,76.2,rain,0,0,10.8,10.4,182.7,1011,10.6,24.1,995,3.6,10,30,Rain,rain
2023-09-13T14:00:00,32.3,35.7,21.6,53.3,0,76.2,rain,0,0,9.7,12.2,188.8,1010,13.8,24.1,1003,3.6,10,30,Rain,rain
2023-09-13T15:00:00,32.2,35.7,21.7,53.93,0,71.4,rain,0,0,10.4,14.4,181.7,1009,8.7,24.1,901,3.2,9,30,Rain,rain
2023-09-13T16:00:00,31.8,35.3,21.8,55.5,0,71.4,rain,0,0,11.2,14.8,171.5,1008,5,24.1,791,2.8,8,30,Rain,rain
2023-09-13T17:00:00,31.1,34.6,22,58.47,0,71.4,rain,0,0,13,14,165.3,1007,5,24.1,604,2.2,6,30,Rain,rain
2023-09-13T18:00:00,30.3,34.1,22.6,63.48,0,71.4,rain,0,0,14.8,10.8,162.3,1007,5,24.1,365,1.3,4,30,Rain,rain
2023-09-13T19:00:00,28.7,31.8,22.5,69.2,0,71.4,rain,0,0,10.8,7.2,158.7,1008,5,24.1,117,0.4,1,30,Rain,rain
2023-09-13T20:00:00,27.7,30,21.7,69.86,0,71.4,rain,0,0,9.4,6.8,149.6,1009,5,24.1,1,0,0,10,Rain,rain
2023-09-13T21:00:00,27.2,29.3,21.7,71.93,0,4.8,,0,0,7.6,6.1,130.2,1010,5,24.1,0,0,0,10,Clear,clear-night
2023-09-13T22:00:00,26.8,28.7,21.7,73.64,0,4.8,,0,0,7.6,6.1,116.3,1010,5,24.1,0,0,0,10,Clear,clear-night
2023-09-13T23:00:00,26.5,26.5,21.6,74.5,0,4.8,,0,0,7.9,6.8,110.6,1011,6,24.1,0,0,0,10,Clear,clear-night
2023-09-14T00:00:00,27.9,31.8,23.9,78.57,0,0,,0,0,7.6,0.6,10,1011,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-14T01:00:00,27.9,31.8,24,78.91,0,0,,0,0,6.8,3.7,140,1011,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-14T02:00:00,27.9,31.7,24,79.25,0,0,,0,0,5.4,2.1,150,1010.9,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-14T03:00:00,27.9,31.8,24,78.91,0,0,,0,0,5.8,0.4,8,1010,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-14T04:00:00,27.9,31.7,24,79.25,0,0,,0,0,5.8,5.3,94.3,1010,25,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2023-09-14T05:00:00,27.8,31.5,23.9,79.24,0,0,,0,0,6.1,2.1,140,1010,25,10,0,0,0,3,Partially cloudy,partly-cloudy-night
2023-09-14T06:00:00,26.9,29.8,24,84.03,0,0,,0,0,5.8,0.3,0,1010,25,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night
2023-09-14T07:00:00,26.7,29.5,23.9,84.39,0,0,,0,0,4.7,0,0,1010,25,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night
2023-09-14T08:00:00,27.9,31.1,23,74.94,0,0,,0,0,7.6,9.2,150,1011,25,9.9,57,0.2,1,3,Partially cloudy,partly-cloudy-day
2023-09-14T09:00:00,29.9,33.2,22.1,63.09,0,0,,0,0,10.4,11.2,149,1011.9,25,10,289,1,3,3,Partially cloudy,partly-cloudy-day
2023-09-14T10:00:00,29.3,31.7,21.1,61.36,0,9.5,,0,0,11.9,7.9,150.1,1012,17.1,24.1,534,1.9,5,10,Clear,clear-day
2023-09-14T11:00:00,30.8,32.8,20.2,53.25,0,9.5,,0,0,15.1,11.2,159.3,1012,6.4,24.1,753,2.7,8,10,Clear,clear-day
2023-09-14T12:00:00,31.9,34,20,49.41,0,9.5,,0,0,16.6,13.3,167.7,1012,5.9,24.1,915,3.3,9,10,Clear,clear-day
2023-09-14T13:00:00,32.6,35.1,20.5,48.98,0,9.5,,0,0,18,15.5,177.1,1011,5.2,24.1,1002,3.6,10,10,Clear,clear-day
2023-09-14T14:00:00,33.1,36,20.8,48.51,0,9.5,,0,0,18.7,16.2,185.4,1009,7.4,24.1,1011,3.6,10,10,Clear,clear-day
2023-09-14T15:00:00,33.1,36.3,21.2,49.72,0,4.8,,0,0,19.4,19.1,193.1,1008,32.6,24.1,942,3.4,9,10,Partially cloudy,partly-cloudy-day
2023-09-14T16:00:00,31.6,35.3,22.1,57.18,0.1,4.8,rain,0,0,21.2,19.1,187,1008,25.8,23.5,675,2.4,7,30,Partially cloudy,partly-cloudy-day
2023-09-14T17:00:00,30.8,34.4,22.2,60.21,0.2,4.8,rain,0,0,17.6,13.3,164.7,1008,55.6,24.1,482,1.7,5,30,Partially cloudy,partly-cloudy-day
2023-09-14T18:00:00,30,33.8,22.7,64.98,0,4.8,,0,0,14.8,8.6,136.5,1008,26.9,24.1,297,1.1,3,30,Partially cloudy,partly-cloudy-day
2023-09-14T19:00:00,28.3,31.2,22.3,69.97,0,4.8,,0,0,10.4,7.6,100.7,1008,56.5,24.1,99,0.4,1,30,Partially cloudy,partly-cloudy-day
2023-09-14T20:00:00,27.1,29.1,21.5,71.48,0,4.8,,0,0,11.9,9.4,75.3,1009,19.5,24.1,1,0,0,10,Clear,clear-night
2023-09-14T21:00:00,26.4,26.4,20.9,71.79,0,28.6,,0,0,13,9.4,71.2,1010,94.4,24.1,0,0,0,3,Overcast,cloudy
2023-09-14T22:00:00,26.2,26.2,20.6,71.31,0,28.6,,0,0,9,7.6,78.2,1011,100,24.1,0,0,0,10,Overcast,cloudy
2023-09-14T23:00:00,26.2,26.2,20.5,70.88,0,28.6,,0,0,7.2,6.8,99.6,1011,99.9,24.1,0,0,0,3,Overcast,cloudy
2023-09-15T00:00:00,27.9,31.7,24,79.25,0,0,,0,0,7.2,3.3,0,1011.9,25,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-15T01:00:00,27,30,24,83.67,0,0,,0,0,6.1,3.7,103.6,1011,25,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-15T02:00:00,27,29.9,23.9,83.3,0,0,,0,0,5,0.3,0,1010.9,25,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night
2023-09-15T03:00:00,27,29.9,23.9,83.3,0,0,,0,0,5,0.4,0,1010,25,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-15T04:00:00,26,26,23.9,88.37,0,0,,0,0,5,0.3,0,1009,25,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-15T05:00:00,26,26,23.9,88.37,0,0,,0,0,6.1,0.3,0,1009,25,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-15T06:00:00,25.9,25.9,23,83.92,0,0,,0,0,5.4,0.1,0,1009,25,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-15T07:00:00,24.9,24.9,23,89.06,0,0,,0,0,5,0,0,1009.9,25,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-15T08:00:00,25.9,25.9,23,83.92,0,0,,0,0,5,0.1,0,1010.9,25,9.9,55,0.2,1,10,Partially cloudy,partly-cloudy-day
2023-09-15T09:00:00,27.9,31.1,23,74.29,0,0,,0,0,4.3,5.1,145.6,1011,25,9.9,285,1,3,10,Partially cloudy,partly-cloudy-day
2023-09-15T10:00:00,29.5,31.6,20.6,58.81,0,52.4,rain,0,0,7.9,6.1,161,1012,99.9,24.1,537,1.9,5,10,"Rain, Overcast",rain
2023-09-15T11:00:00,30.7,33.4,21.1,56.61,0,52.4,rain,0,0,11.9,9,175.4,1012,100,24.1,713,2.6,7,10,"Rain, Overcast",rain
2023-09-15T12:00:00,31.4,34.4,21.4,55.41,0,52.4,rain,0,0,12.2,11.2,179.5,1011,100,24.1,828,3,8,10,"Rain, Overcast",rain
2023-09-15T13:00:00,32.1,35.3,21.4,53.25,0,52.4,rain,0,0,10.4,11.5,189,1010,100,24.1,918,3.3,9,10,"Rain, Overcast",rain
2023-09-15T14:00:00,32.3,35.7,21.6,53.3,0,52.4,rain,0,0,10.8,14,192.7,1009,99.3,24.1,941,3.4,9,10,"Rain, Overcast",rain
2023-09-15T15:00:00,31.8,35.3,21.8,55.5,0,66.7,rain,0,0,11.2,16.9,186.6,1008,97.6,24.1,846,3,8,10,"Rain, Overcast",rain
2023-09-15T16:00:00,31.3,34.9,22.1,58.16,0.2,66.7,rain,0,0,13.3,16.6,173,1007,99.6,24.1,734,2.6,7,10,"Rain, Overcast",rain
2023-09-15T17:00:00,30.8,34.3,22.1,59.84,0.2,66.7,rain,0,0,15.1,13.7,170.4,1007,92.9,23.6,543,2,5,10,"Rain, Overcast",rain
2023-09-15T18:00:00,30.1,33.8,22.6,64.21,0.2,66.7,rain,0,0,14.4,9.7,180.1,1007,93.2,23.6,307,1.1,3,30,"Rain, Overcast",rain
2023-09-15T19:00:00,28.2,31,22.3,70.38,0.3,66.7,rain,0,0,14,8.3,172.4,1008,68.3,20,103,0.4,1,10,"Rain, Partially cloudy",rain
2023-09-15T20:00:00,27.2,29.5,22.1,73.71,0.2,66.7,rain,0,0,11.2,6.8,167,1009,30.2,24.1,1,0,0,10,"Rain, Partially cloudy",rain
2023-09-15T21:00:00,26.8,28.8,22.1,75.46,0,76.2,rain,0,0,8.3,5.4,161.5,1010,100,24.1,0,0,0,10,"Rain, Overcast",rain
2023-09-15T22:00:00,26.3,26.3,22.1,77.72,0,76.2,rain,0,0,6.5,4,162.1,1011,99.3,24.1,0,0,0,10,"Rain, Overcast",rain
2023-09-15T23:00:00,25.9,25.9,22.1,79.58,0,76.2,rain,0,0,5,3.2,147.6,1012,51.2,24.1,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-16T00:00:00,28.8,34.1,24.9,79.38,0.1,100,rain,0,0,5,7,323,1011.9,25,8.1,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-16T01:00:00,28.7,33.9,24.9,79.71,0.2,100,rain,0,0,5,8.7,314,1011,25,8.1,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-16T02:00:00,27.8,32.2,24.9,84.13,0.1,100,rain,0,0,5.8,7,323,1010.9,25,8.1,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-16T03:00:00,27.9,31.7,24,79.25,0,0,,0,0,4,5.4,330,1010,25,9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-16T04:00:00,27.9,31.7,24,79.6,0.1,100,rain,0,0,4,0.1,0,1009.9,25,9,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-16T05:00:00,27.9,31.7,24,79.25,0,0,,0,0,2.9,0.3,0,1009.9,25,8.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-16T06:00:00,26.9,30.3,24.9,88.83,0,0,,0,0,2.9,0,0,1009.9,25,8.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-16T07:00:00,26.8,29.7,24,84.39,0,0,,0,0,1.8,1.8,5.3,1010,25,7.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-16T08:00:00,26.9,30.3,24.9,88.83,0.2,100,rain,0,0,1.1,5,277,1011.9,25,7.2,36,0.1,0,10,"Rain, Partially cloudy",rain
2023-09-16T09:00:00,26,26,23,83.57,0.3,0,rain,0,0,1.4,12.6,253,1012.9,25,8.1,189,0.7,2,10,Partially cloudy,partly-cloudy-day
2023-09-16T10:00:00,28.8,31.8,22.3,67.97,0,85.7,rain,0,0,9.7,5.8,166.4,1012,5,24.1,458,1.6,5,10,Rain,rain
2023-09-16T11:00:00,30.5,33.6,21.7,59.41,0.1,85.7,rain,0,0,13,9.4,171.7,1012,5,24.1,748,2.7,7,10,Rain,rain
2023-09-16T12:00:00,31.4,34.5,21.5,55.75,0,85.7,rain,0,0,12.6,11.2,184.3,1011,12,24.1,905,3.3,9,10,Rain,rain
2023-09-16T13:00:00,31.8,35.2,21.7,55.17,0.3,85.7,rain,0,0,12.2,11.9,189.2,1010,29.1,23.6,990,3.6,10,10,"Rain, Partially cloudy",rain
2023-09-16T14:00:00,32,35.3,21.6,54.21,0.3,85.7,rain,0,0,12.2,12.6,183.3,1009,36.9,23.7,920,3.3,9,10,"Rain, Partially cloudy",rain
2023-09-16T15:00:00,31.6,35,21.8,56.14,0.2,90.5,rain,0,0,11.2,12.6,177.4,1008,42,23.7,788,2.8,8,10,"Rain, Partially cloudy",rain
2023-09-16T16:00:00,31.2,34.6,21.9,57.78,0.3,90.5,rain,0,0,10.8,11.9,178.2,1007,40.3,23.7,628,2.3,6,10,"Rain, Partially cloudy",rain
2023-09-16T17:00:00,30.7,34,21.9,59.45,0.2,90.5,rain,0,0,9.4,9.4,186.3,1007,25.2,23.7,466,1.7,5,10,"Rain, Partially cloudy",rain
2023-09-16T18:00:00,30.1,33.6,22.3,63.05,0.3,90.5,rain,0,0,7.6,6.1,196.8,1007,6.1,20.2,321,1.2,3,10,Rain,rain
2023-09-16T19:00:00,28.2,31.1,22.4,70.81,0.2,90.5,rain,0,0,3.2,2.2,254.4,1008,8.9,23.7,106,0.4,1,10,Rain,rain
2023-09-16T20:00:00,27.4,29.7,21.9,71.97,0.1,90.5,rain,0,0,5.8,4.7,317.4,1009,10.2,24.1,1,0,0,10,Rain,rain
2023-09-16T21:00:00,27,29.2,22.1,74.58,0,14.3,,0,0,6.1,4.7,325.1,1010,30.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-16T22:00:00,26.5,26.5,22.2,77.28,0,14.3,,0,0,4.3,4,341.5,1011,55.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-16T23:00:00,26.1,26.1,22.2,79.13,0,14.3,,0,0,2.9,2.9,27.7,1011,6.4,24.1,0,0,0,10,Clear,clear-night
2023-09-17T00:00:00,27.9,31.7,24,79.6,0,0,,0,0,2.9,7,323,1010.9,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-17T01:00:00,27.9,31.9,24,79.26,0.1,100,rain,0,0,4,5.3,40.9,1010.9,25,9.1,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-17T02:00:00,27,30.1,24,83.68,0,0,,0,0,5.4,3.7,40,1009.9,25,9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-17T03:00:00,27,30,24,84.04,0,0,,0,0,7.6,1.8,78.7,1009,25,9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-17T04:00:00,27,30,24,84.04,0,0,,0,0,6.5,1.7,0,1009,25,8,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-17T05:00:00,27,30,24,84.04,0.1,100,rain,0,0,5,3.5,82.7,1009,25,8,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-17T06:00:00,26,26,24,89.15,0.1,100,rain,0,0,2.9,0.4,355,1009,25,7.9,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-17T07:00:00,26,26,24,89.15,0,0,,0,0,2.2,0,0,1009.9,25,8.9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-17T08:00:00,26,26,24,88.75,0,0,,0,0,2.9,0.4,350,1010.9,25,7.9,58,0.2,1,10,Partially cloudy,partly-cloudy-day
2023-09-17T09:00:00,27.9,31.1,23,74.94,0.1,100,rain,0,0,1.4,8.8,150,1011,25,9.9,290,1,3,10,"Rain, Partially cloudy",rain
2023-09-17T10:00:00,29.1,32.4,22.5,67.61,0.5,100,rain,0,0,7.6,4.7,175.5,1011,0.6,18.9,537,1.9,5,10,Rain,rain
2023-09-17T11:00:00,30.4,33.9,22.3,61.98,0.4,100,rain,0,0,12.6,9.4,161.7,1011,2.5,22.6,749,2.7,7,10,Rain,rain
2023-09-17T12:00:00,31.3,35,22.2,58.51,0.4,100,rain,0,0,12.2,9,164.7,1010,74.9,19.5,904,3.3,9,10,"Rain, Partially cloudy",rain
2023-09-17T13:00:00,31.5,35.2,22.2,57.85,0.7,100,rain,0,0,13.7,10.8,175.1,1010,98.1,9.3,976,3.5,10,10,"Rain, Overcast",rain
2023-09-17T14:00:00,31.3,35.1,22.3,58.87,0.8,100,rain,0,0,14.4,13,171.6,1009,100,18.3,830,3,8,10,"Rain, Overcast",rain
2023-09-17T15:00:00,30.5,34.3,22.6,62.76,0.8,90.5,rain,0,0,14.4,12.6,168.3,1008,100,18.3,546,2,5,30,"Rain, Overcast",rain
2023-09-17T16:00:00,30.7,34.4,22.4,61.29,0.8,90.5,rain,0,0,11.5,9.7,165.1,1007,98,23.6,709,2.6,7,10,"Rain, Overcast",rain
2023-09-17T17:00:00,30.6,34.3,22.4,61.65,0.3,90.5,rain,0,0,11.5,10.4,164.4,1007,24.5,24.1,581,2.1,6,30,"Rain, Partially cloudy",rain
2023-09-17T18:00:00,30,33.9,22.9,65.77,0.1,90.5,rain,0,0,10.8,8.3,167.8,1007,58.3,24.1,351,1.3,4,30,"Rain, Partially cloudy",rain
2023-09-17T19:00:00,28.2,31.3,22.8,72.55,0,90.5,rain,0,0,6.8,4.7,179.2,1008,95.3,24.1,105,0.4,1,30,"Rain, Overcast",rain
2023-09-17T20:00:00,27.2,29.5,22.2,74.16,0,90.5,rain,0,0,2.9,2.2,178.7,1008,37.9,24.1,1,0,0,10,"Rain, Partially cloudy",rain
2023-09-17T21:00:00,26.8,28.8,22,75.01,0,66.7,rain,0,0,2.5,1.8,133.8,1009,100,24.1,0,0,0,10,"Rain, Overcast",rain
2023-09-17T22:00:00,26.3,26.3,22,77.25,0,66.7,rain,0,0,2.9,2.9,115.5,1010,98.4,24.1,0,0,0,10,"Rain, Overcast",rain
2023-09-17T23:00:00,26,26,22,78.63,0,66.7,rain,0,0,3.2,3.2,95.7,1010,27.2,24.1,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-18T00:00:00,27,30.1,24,83.68,0,0,,0,0,4.3,0.3,0,1010.9,25,9.9,0,0,0,30,Partially cloudy,partly-cloudy-night
2023-09-18T01:00:00,26,26,24,88.76,0,0,,0,0,4,0.3,0,1010.9,25,9.9,0,0,0,30,Partially cloudy,partly-cloudy-night
2023-09-18T02:00:00,26,26,22.2,79.35,0.7,100,rain,0,0,3.6,21.1,240,1010.9,25,9,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-18T03:00:00,23,23,22,93.69,0,0,,0,0,2.5,18.1,207,1011.9,26.8,7.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-18T04:00:00,23,23,22,93.69,0.2,100,rain,0,0,3.2,4.3,85,1011,26.8,8,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-18T05:00:00,23.9,23.9,22,89.38,0,0,,0,0,3.2,9.2,120,1011,26.8,9.6,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-18T06:00:00,23.9,23.9,22,88.99,0,0,,0,0,3.6,7.7,94,1010.9,26.8,9.6,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-18T07:00:00,23.9,23.9,22,88.99,0,0,,0,0,3.2,5.4,26.6,1010,26.8,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-18T08:00:00,24,24,22,88.99,0.1,100,rain,0,0,3.6,2.1,59,1010,25,9.9,58,0.2,1,10,"Rain, Partially cloudy",rain
2023-09-18T09:00:00,26.9,29,22,74.78,0,0,,0,0,1.8,7.6,120,1010.9,25,10,286,1,3,10,Partially cloudy,partly-cloudy-day
2023-09-18T10:00:00,28.8,32.3,22.9,70.49,0,66.7,rain,0,0,4,5.8,315.7,1011,5,24.1,537,1.9,5,30,Rain,rain
2023-09-18T11:00:00,30.3,34.2,22.7,63.87,0,66.7,rain,0,0,3.6,4.3,276.6,1011,18,24.1,749,2.7,7,30,Rain,rain
2023-09-18T12:00:00,31.7,35.9,22.6,58.61,0,66.7,rain,0,0,4.7,3.6,241,1011,12.7,24.1,905,3.3,9,30,Rain,rain
2023-09-18T13:00:00,32.7,37.1,22.6,55.38,0.2,66.7,rain,0,0,4.7,2.9,175.7,1010,15.2,24.1,990,3.6,10,30,Rain,rain
2023-09-18T14:00:00,32.9,37.1,22.3,53.77,0.8,66.7,rain,0,0,6.5,7.9,163,1008,87,24.1,989,3.6,10,30,"Rain, Partially cloudy",rain
2023-09-18T15:00:00,32.6,37.1,22.7,56.04,0.8,85.7,rain,0,0,8.6,13.7,162.4,1008,66.8,24.1,895,3.2,9,30,"Rain, Partially cloudy",rain
2023-09-18T16:00:00,31,35.7,23.3,63.63,0.9,85.7,rain,0,0,14,16.2,154,1007,100,21.9,641,2.3,6,30,"Rain, Overcast",rain
2023-09-18T17:00:00,29.9,34.6,23.8,69.84,1,85.7,rain,0,0,13.7,12.6,152.4,1007,100,21.9,415,1.5,4,60,"Rain, Overcast",rain
2023-09-18T18:00:00,28.9,33.7,24.4,76.71,0.8,85.7,rain,0,0,13.7,9,165.1,1007,100,23.6,230,0.8,2,60,"Rain, Overcast",rain
2023-09-18T19:00:00,27.2,30.3,23.9,82.2,1.7,85.7,rain,0,0,12.2,7.6,171.3,1008,99.9,18.4,51,0.2,1,30,"Rain, Overcast",rain
2023-09-18T20:00:00,26.7,26.7,23.7,83.64,1.3,85.7,rain,0,0,16.2,8.3,166.4,1009,100,22.5,0,0,0,30,"Rain, Overcast",rain
2023-09-18T21:00:00,26.1,26.1,23.6,86.13,0.9,47.6,rain,0,0,16.2,8.3,156.7,1010,100,24.1,0,0,0,30,"Rain, Overcast",rain
2023-09-18T22:00:00,25.5,25.5,23.5,88.72,0.1,47.6,rain,0,0,13.3,7.9,130.2,1011,100,24.1,0,0,0,30,"Rain, Overcast",rain
2023-09-18T23:00:00,25.3,25.3,23.4,89.24,0,47.6,rain,0,0,8.6,6.5,112.6,1011,100,24.1,0,0,0,10,"Rain, Overcast",rain
2023-09-19T00:00:00,26.9,30.3,24.9,88.83,0,0,,0,0,6.5,0,0,1010.9,25,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-19T01:00:00,26,26,24,88.75,0.1,100,rain,0,0,7.2,3.3,0,1011,25,7.1,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-19T02:00:00,26,26,24,88.75,0.4,100,rain,0,0,7.6,0.4,0,1010,25,7.1,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-19T03:00:00,26,26,23,83.93,0,0,,0,0,9.4,1.9,84.5,1010,25,7.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-19T04:00:00,25.9,25.9,23.9,88.75,0.7,100,rain,0,0,9,0.3,0,1009.9,25,8.1,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-19T05:00:00,25,25,23.9,93.78,0.2,100,rain,0,0,9.4,0,0,1009.9,25,9,0,0,0,10,"Rain, Partially cloudy",rain
2023-09-19T06:00:00,24.9,24.9,23,89.06,0,0,,0,0,7.6,3.5,75.4,1009.9,25,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-19T07:00:00,24.9,24.9,23,89.06,0,0,,0,0,5,5,0,1010,25,7.1,0,0,0,10,Partially cloudy,partly-cloudy-night
2023-09-19T08:00:00,25.9,25.9,23,84.29,0,0,,0,0,5.4,0,0,1010.9,25,8.1,59,0.2,1,10,Partially cloudy,partly-cloudy-day
2023-09-19T09:00:00,27,30,24,83.67,0,0,,0,0,5,0.1,0,1011,25,9.9,264,1,3,30,Partially cloudy,partly-cloudy-day
2023-09-19T10:00:00,29.5,33.4,23.1,68.52,0.6,100,rain,0,0,3.6,2.2,53.4,1011,5,19.2,532,1.9,5,30,Rain,rain
2023-09-19T11:00:00,31.5,35.8,22.8,60,0.2,100,rain,0,0,6.1,4,58.1,1011,19.4,24.1,751,2.7,8,30,Rain,rain
2023-09-19T12:00:00,33,37.4,22.5,54.13,0.3,100,rain,0,0,6.8,3.6,80.3,1010,6.1,24.1,903,3.3,9,30,Rain,rain
2023-09-19T13:00:00,33.9,38.2,22.2,50.53,0.2,100,rain,0,0,7.2,4.7,182.5,1009,57.8,19.3,994,3.6,10,30,"Rain, Partially cloudy",rain
2023-09-19T14:00:00,33.6,38.1,22.4,52.02,0.8,100,rain,0,0,9.4,9.4,175.2,1008,80.2,19.2,860,3.1,9,30,"Rain, Partially cloudy",rain
2023-09-19T15:00:00,30.9,35.5,23.3,64,2,95.2,rain,0,0,11.5,13.3,150.3,1008,87.3,18.7,467,1.7,5,30,"Rain, Partially cloudy",rain
2023-09-19T16:00:00,29.3,34,24.1,73.62,2.2,95.2,rain,0,0,9,6.8,169.8,1008,87.4,8.8,224,0.8,2,60,"Rain, Partially cloudy",rain
2023-09-19T17:00:00,29.2,34.1,24.3,74.94,2.3,95.2,rain,0,0,5,4.3,260.4,1007,67.2,18.7,172,0.6,2,30,"Rain, Partially cloudy",rain
2023-09-19T18:00:00,29.6,34.3,23.9,71.49,0.8,95.2,rain,0,0,4,4.7,292.3,1008,68.4,24.1,258,0.9,3,30,"Rain, Partially cloudy",rain
2023-09-19T19:00:00,27.8,31.3,23.7,78.41,0.7,95.2,rain,0,0,6.8,5,311,1008,89.8,8.2,81,0.3,1,30,"Rain, Partially cloudy",rain
2023-09-19T20:00:00,26.6,26.6,23.5,83.12,1.7,95.2,rain,0,0,5.4,5,334.6,1009,99.8,3.2,1,0,0,30,"Rain, Overcast",rain
2023-09-19T21:00:00,26.3,26.3,23.4,84.1,1.2,95.2,rain,0,0,4.3,4,11.7,1010,28.7,24.1,0,0,0,30,"Rain, Partially cloudy",rain
2023-09-19T22:00:00,26.2,26.2,23.5,85.11,0,95.2,rain,0,0,4,4,45.3,1011,67.7,24.1,0,0,0,30,"Rain, Partially cloudy",rain
2023-09-19T23:00:00,26,26,23.5,86.12,0,95.2,rain,0,0,4.7,4.7,59.7,1011,73.3,22.7,0,0,0,30,"Rain, Partially cloudy",rain
2022-11-25T00:00:00,24.9,24.9,23.8,93.77,0.3,100,rain,0,0,6.5,1.9,291.9,1011.9,26.8,9.9,0,,0,10,"Rain, Partially cloudy",rain
2022-11-25T01:00:00,24.8,24.8,23.8,94.18,0.5,100,rain,0,0,2.9,0.7,2,1011.9,26.8,9.9,0,,0,10,"Rain, Partially cloudy",rain
2022-11-25T02:00:00,24.9,24.9,23.8,93.77,2.6,100,rain,0,0,7.6,0.6,2,1011,26.8,9.9,0,,0,10,"Rain, Partially cloudy",rain
2022-11-25T03:00:00,24.9,24.9,23.8,93.77,0,0,,0,0,5,5,9,1010.9,25,9,0,,0,10,Partially cloudy,partly-cloudy-night
2022-11-25T04:00:00,24.9,24.9,22.9,88.67,0.2,100,rain,0,0,2.5,3.7,239.5,1010.9,25,9,0,,0,10,"Rain, Partially cloudy",rain
2022-11-25T05:00:00,24.9,24.9,23,89.06,0,0,,0,0,1.8,7.4,353,1010,25,9.9,0,,0,10,Partially cloudy,partly-cloudy-night
2022-11-25T06:00:00,24.9,24.9,23,89.06,0,0,,0,0,1.8,12,351,1010,25,9.9,0,,0,10,Partially cloudy,partly-cloudy-night
2022-11-25T07:00:00,24.9,24.9,23,89.06,0,0,,0,0,1.4,8.7,323,1010.9,25,9,0,,0,10,Partially cloudy,partly-cloudy-night
2022-11-25T08:00:00,24.9,24.9,23,89.06,0,0,,0,0,1.8,5,0,1010.9,25,8.9,28,0.1,0,10,Partially cloudy,partly-cloudy-day
2022-11-25T09:00:00,25.9,25.9,23,84.29,0,0,,0,0,2.2,1.7,0,1011.9,25,10,239,0.9,2,10,Partially cloudy,partly-cloudy-day
2022-11-25T10:00:00,27.9,31.1,23,74.94,0,0,,0,0,4.7,0.3,0,1012,25,10,468,1.7,5,10,Partially cloudy,partly-cloudy-day
